seller_id,expected_deliver_diff_mean,expected_deliver_diff_count,order_shipped_days_mean,order_shipped_days_count
4ea2f12dbe91deeacd2c1e74f069a6e6,11.25,4,3.25,4
606ce7768feac12c5e8bd58db8b08f0f,11.25,4,1.75,4
a35124e2d763d7ca3fbe3b97d143200f,11.25,4,5.75,4
cb5ff1b9715e99589f3e0c7a6afab9e3,11.25,4,1.25,4
ff4ea69c2a729e83e63c7579e4ef8170,11.25,8,1.25,8
5343d0649eca2a983820bfe93fc4d17e,11.27272727,66,1.075757576,66
3968920b9aa752ab98f7d5888c9252f2,11.28571429,7,0.857142857,7
52a52b9f656520e99716f5bc40f661c8,11.28571429,7,3.285714286,7
7fdb0720c8d7c9075538b365dc8c3a22,11.28571429,7,9.714285714,7
729b2d09b2a0bdab221076327f13d050,11.29166667,48,2.875,48
43f8c9950d11ecd03a0304a49e010da6,11.29268293,41,1.43902439,41
d7485b33791774c36108f8c69602d48d,11.3,10,1,10
2a84855fd20af891be03bc5924d2b453,11.30065359,153,1.326797386,153
0ac4201fda2c68ebc0e47cb9423cf3c9,11.30769231,13,1.923076923,13
7d456afc660226829370f3173d14520c,11.31372549,51,1.31372549,51
99002261c568a84cce14d43fcffb43ea,11.31428571,35,5.771428571,35
f80edd2c5aaa505cc4b0a3b219abf4b8,11.32173913,115,2.930434783,115
2528513dd95219a6013d4d05176e391a,11.32692308,156,2.153846154,156
0e72c1a751b496722a6cb1f10653b62a,11.33333333,3,0.666666667,3
1e47defeeadeca0e9a18fa5a9311e735,11.33333333,3,0.333333333,3
5f7300535881cef3b625fd683cf7d145,11.33333333,9,1,9
876182d1918783bbe15233febfbd4926,11.33333333,3,6,3
a3082f442524a1be452e3189e003b361,11.33333333,3,3.666666667,3
b0398568231ba5e6734af1881671a317,11.33333333,3,0.666666667,3
b45d7ebfb7378630f1bcd74b6ff86ff7,11.33333333,3,21.66666667,3
bafc5aa11e413978be29040f51342e70,11.33333333,9,1.888888889,9
e1643dff33666ca629e3644c02738179,11.33333333,3,1.666666667,3
e38db885400cd35c71dfd162f2c1dbcf,11.33333333,30,2.533333333,30
f1b854361f4e15d5851b494df66f22b2,11.33333333,3,0.333333333,3
c273175f7c6c80fb02f051e2fc6d0d72,11.35714286,14,3.214285714,14
31ae0774c17fabd06ff707cc5bde005f,11.36363636,11,1.727272727,11
af4a0e4cfe1d9c26b6712b1be25a72e5,11.36842105,19,5.210526316,19
343e716476e3748b069f980efbaa294e,11.375,16,4.9375,16
c8cc60ffd415254af5d9b9f34f32c369,11.375,8,0.5,8
9596c870880d900012f2e8e6e30d06d7,11.38095238,21,2.285714286,21
725c32fa80c2faacc4fc88450d27314e,11.38636364,88,0.670454545,88
a1043bafd471dff536d0c462352beb48,11.38825215,698,1.44269341,698
ffdd9f82b9a447f6f8d4b91554cc7dd3,11.38888889,18,3.666666667,18
817245bcc3badd82bbd222e0366951a6,11.39285714,28,0.75,28
36a968b544695394e4e9d7572688598f,11.39864865,148,3.675675676,148
6e13dd869aa7185f601c941423abcc8f,11.4,5,1.6,5
a37c340b91cb0169e8b029db6440fba2,11.4,5,4.4,5
0b35c634521043bf4b47e21547b99ab5,11.40425532,47,3.510638298,47
5f3ae9136c875522250f8184f253413a,11.4047619,42,1.119047619,42
bd0389da23d89b726abf911cccc54596,11.40697674,86,1.302325581,86
ce27a3cc3c8cc1ea79d11e561e9bebb6,11.40983607,122,2.696721311,122
55a5b51f93f2b70ea513f5a047b0262a,11.41025641,39,2.102564103,39
0887a9f087bcd5d9f6642b52f897fc6c,11.41666667,12,0.833333333,12
2009a095de2a2a41626f6c6d7722678d,11.42857143,7,0.714285714,7
6989574bd97d9773f10d232b6c07da59,11.42857143,7,2.142857143,7
ce616e1913288884e7742faac9d981db,11.42857143,14,1.357142857,14
056b4ada5bbc2c50cc7842547dda6b51,11.453125,64,1.578125,64
8fdca8e349553f99bc738833a62c8802,11.45454545,22,1.772727273,22
6a51fc556dab5f766ced6fbc860bc613,11.45833333,24,5.208333333,24
4559697a8f7e637227c2eeaed843baff,11.46153846,39,2.128205128,39
768de2a4fc06aacecb9a586ccc30746a,11.46153846,13,1.692307692,13
670c26e0f1bf8d0576271d5cfaec6d2b,11.47368421,76,1.118421053,76
07de60b03d150fb3ea09eab5da5e4c8b,11.5,8,0.75,8
0ad80de75c811326389cfb1daba7d45e,11.5,6,1.166666667,6
14f2b3587172b9db894c9bad8dab520b,11.5,2,9,2
4eeb99008a0f59d2c7759c59f9a346eb,11.5,2,1,2
59bbc819b99a733f02f0d6b49d1c253d,11.5,2,0.5,2
65c255b299faf2d12050937cc219c46c,11.5,2,3,2
6650fcccd8cd2f7e55ffa524f30c4c59,11.5,2,4,2
7315baebc0572ff220d226283dc66728,11.5,2,1,2
7b98de631987e26dd6d803490c43a13c,11.5,8,1.5,8
7bcd7c5f8631701474db233ccf1c094b,11.5,8,4.5,8
aae5953b9edddf14749c0d65d60eb4b9,11.5,2,4,2
e503f22be6a4f456d9851920a5d9c670,11.5,2,2,2
fd312b6bf05efac6c3772d5b52205d8a,11.5,2,1.5,2
fdaaf5bfda82b7b80535610c831b8d09,11.5,10,0.7,10
7299e27ed73d2ad986de7f7c77d919fa,11.51051051,333,0.996996997,333
1464afc72f696af775557a821c2e253f,11.51724138,29,0.931034483,29
d06d019f72a04e5497a0b64190af170c,11.52941176,17,1.588235294,17
2138ccb85b11a4ec1e37afbd1c8eda1f,11.54166667,384,2.182291667,384
4bf2f4ee540798a61f9636d12cd9cc80,11.55172414,29,2.034482759,29
d4e12e7884759a14fa0f5f896c791cae,11.55172414,29,1.689655172,29
3078096983cf766a32a06257648502d1,11.55357143,56,1.535714286,56
03a2a6dcbe45d639c4dc2a0d24769c40,11.55555556,9,1.444444444,9
1cbd50a8c52e6cf8e315c5709fab386f,11.55555556,9,2.444444444,9
f326006815956455b2859abd58fe7e39,11.55555556,9,1.444444444,9
4eb61f060e7dcc1d5a80d806c35cc541,11.57142857,7,0.571428571,7
499ec63c58e51296c9cf57edcfe1c8a8,11.6,5,0.6,5
4d232b78ab7ef10393dc3807d827bc0d,11.6,5,1.2,5
97e4a63591ca439a2b8b7efd20e6e19e,11.6,5,2,5
157c3e4b42f81ac4a44e8b1ca2fe9876,11.61904762,21,3.047619048,21
297d5eccd19fa9a83b2630071ff105e4,11.625,8,1,8
34f563c82a85b99ae9e6d60db5fc2e28,11.625,8,2.25,8
229c3efbfb0ea2058de4ccdfbc3d784a,11.62711864,118,1.322033898,118
f214d28e8d8e3ef068748498ccc2f813,11.64705882,51,2.450980392,51
365e4bce19bda0082c3d15d83fdb8bcd,11.66666667,6,1.166666667,6
3d290fe363c60a77498c1126fd3fb8d3,11.66666667,3,3.333333333,3
4e6015589b781adaa5ce7f1892d06bb1,11.66666667,3,2,3
74bafed391319577bce6f4d2acc0589a,11.66666667,3,0.666666667,3
9c068d10aca38e85c50202e17b4a7e88,11.66666667,15,5.733333333,15
a1474fd46fd3430168f7ec202da39408,11.66666667,12,1.25,12
cac63f48c38cd7d002a7e846dcd99a23,11.66666667,9,1.555555556,9
d6b1ce66b035a475f00c017792ff9769,11.66666667,90,2.255555556,90
f615fe7efbef0f4f08fd3086bc7a3e60,11.66666667,21,0.857142857,21
30a2f535bb48308f991d0b9ad4a8c4bb,11.67164179,67,1.28358209,67
d91fb3b7d041e83b64a00a3edfb37e4f,11.67938931,524,2.622137405,524
dfc5fb7259bb2b599ca565e6e9448f0f,11.6875,32,3.5625,32
ffa6adafb71b807dc13159e26431354c,11.70588235,17,1.352941176,17
06532f10282704ef4c69168b914b77be,11.71428571,7,2.571428571,7
a414555ce331b8c8aea4a9cb8395194d,11.71428571,7,2.428571429,7
b94cc9f10ddc85e4ba73a6f7974e7101,11.71794872,39,1.846153846,39
3d0cd21d41671c46f82cd11176bf7277,11.75,8,3,8
8dfbc5ff27df12f6cef751d3b9554222,11.75,4,0.25,4
a0a14e50070f3225b3eabba5b85da517,11.75,4,0.25,4
1b4c3a6f53068f0b6944d2d005c9fc89,11.75675676,111,1.432432432,111
18e694e0e48ed6f7aa3f24aade5fd697,11.77419355,31,0.967741935,31
f680f85bee2d253556ac91be391d2c82,11.77777778,45,1.288888889,45
0ed6ce5d87fd9c69eaacaeb778d67235,11.78571429,42,4.380952381,42
3bdff180c7e1f6551a643b99c265a120,11.78571429,56,1.678571429,56
b839e41795b7f3ad94cc2014a52f6796,11.78787879,33,1.333333333,33
2a6fbeaa7ab9e5d59a35841a8da71ce4,11.8,30,3.633333333,30
5b2e94f2c22b39ccc24d34ad0f669672,11.8,10,1.3,10
6a38087bc8ad4f89ff453561005f6dea,11.8,15,0.733333333,15
8ca1551acf9832a4cf467bbbac15851f,11.8,10,3.4,10
b8a0adc91af209270c2c725168eb00fd,11.8,5,3.8,5
ed4acab38528488b65a9a9c603ff024a,11.80645161,31,2.838709677,31
0241d4d5d36f10f80c644447315af0bd,11.81896552,232,1.668103448,232
cee48807215b30a12ca2ca10ffb5f250,11.82051282,39,11.53846154,39
c4d51195486dc781531876a7d00453d8,11.82352941,17,5.411764706,17
13511db12ac61e2f89c53b72a944a60b,11.83333333,6,2.5,6
8b2d4ab22f42c5cfc338b846decfda60,11.83333333,6,3,6
91f5779a8731baca4809fdeade81803f,11.83333333,6,4.666666667,6
b74d1c09cb380e1d03a6f859c6f4224b,11.83333333,30,1.166666667,30
4e922959ae960d389249c378d1c939f5,11.83698297,411,3.406326034,411
128f9bfbe4c7d5185033914b1de3d39a,11.84615385,13,3.538461538,13
bd697db56ff8e7c9cd1abeb7f72029b2,11.85,20,2.2,20
f1fd5ab1181f827ffad998c1a5de7d74,11.86666667,15,1.533333333,15
001cca7ae9ae17fb1caed9dfb1094831,11.88205128,195,2.112820513,195
8c5e007d7bd5693fa1386ffefbc99f6c,11.88888889,9,1.555555556,9
b2eecf5ea250510da76590ca79d60e5d,11.88888889,9,1.111111111,9
eed78ac17f7f795a19a709745f00cd4e,11.9,20,2.9,20
4324dd16853115efb0fd9d0d131ba6f4,11.91666667,12,1.916666667,12
25cf099de44674fde97473224f9d59ab,11.92,50,1.36,50
c2d70ce2c5d0a2eb75e78668236e6dc8,11.92307692,13,1.461538462,13
709e16e2b25c7474d980076c6bfc4806,11.93333333,60,1.5,60
25e47381a6c510ddeb36084e33b89f0c,11.9375,16,2.75,16
a420f60ff1aa9acc80d0e42959f2b313,11.93939394,66,0.984848485,66
f63d8f293af3a6454377546bd9dd19ff,11.94117647,17,3.764705882,17
5b67882648febfb6e1225e6ad7164f6b,11.96153846,26,1.346153846,26
822166ed1e47908f7cfb49946d03c726,11.96875,64,3.25,64
65febd49fd28ec955651299159b1f527,11.96969697,33,0.484848485,33
cc419e0650a3c5ba77189a1882b7556a,11.99151001,1649,2.35172832,1649
562fc2f2c2863ab7e79a9e4388a58a14,11.992,250,1.54,250
04ee0ec01589969663ba5967c0e0bdc0,12,1,0,1
08d1c9478fb0d7d7fcac9c0da4e82fc7,12,1,6,1
0e982cff76cc0579f632cea8a0e38c9d,12,5,4.2,5
11305281b50fff20ae8bb473f8e11876,12,34,1.764705882,34
139157dd4daa45c25b0807ffff348363,12,1,0,1
160851d3ece7aa1a510f8d1a4bb8a8af,12,2,1,2
19e0f40a907ec568c34bfac15de4f4a1,12,4,2.25,4
1cbcd2ee0afb3fc09963b87eb65e7e4f,12,1,2,1
247587846358bb1d2e4c6522020b36fe,12,1,1,1
296729ffb9b684050dd24836dac4494a,12,2,1.5,2
377bc18334c78dd2f1535ef22a3ad225,12,1,1,1
3a3e46d10f74d8a6ca76e2b538f106a0,12,2,2.5,2
3a490ba60afa30ece0e7d50cfe74a4f0,12,8,0.875,8
42b6488f5b8246d9141712abd4b1b693,12,2,1,2
4965a7002cca77301c82d3f91b82e1a9,12,1,4,1
4e06067cc08b3f41d837768d392c3ee3,12,31,1.322580645,31
525e75a6fb1454a2325ab1734bcec221,12,9,0.444444444,9
528ce32f560edd11add4169f6a5b65be,12,1,0,1
5a4236931428800e9d9cc04af0987118,12,1,1,1
5f06030071324cc52bf0304014ac7234,12,3,2.666666667,3
6a3139c7bf09ece22a4713d956acbe5e,12,1,0,1
72c73be2b085b9d57650dd53eb2004c9,12,1,0,1
747c1cdcd1737dcfbd1547f6eb6f2cf3,12,1,1,1
74a9b9bddf14ece02beb81f52c41a88d,12,2,5.5,2
7ade73f1b9b4e965f9009a4c3a7e2c15,12,25,2.2,25
7b3447b497e55af8c15fc7bd89d7b81a,12,1,9,1
82921991ff5b557b045605b8bbf08d49,12,1,0,1
866558b3bccef2dbc6d29a2b5995016f,12,5,1.8,5
89ad3263c0931c47f976d7c5778e60f6,12,5,1,5
8ec76bb0965af3f007692b26fa9d6623,12,1,3,1
94165aea8a35c3c21499cbcae239b16c,12,1,1,1
979e9f8b5b39dd243a2550c8b05aecf0,12,3,2.333333333,3
98f52e1020fe788c10c0418de4393fec,12,1,2,1
a1bea9970d8f65b240555f99c2214f7f,12,1,0,1
aec99834ab5d38ead22766ada8497e87,12,1,2,1
b3f19518fcec265b2e97af287725f981,12,8,1.75,8
b9de031b671cd48b28fae9d828cbf2b4,12,1,0,1
bc39d8938f90a3a2b98193723ed59774,12,2,1.5,2
bee36b4f9a2b9fdcaff6ec05df202ed0,12,1,8,1
c0e0b73d039eb9a99b6ce4cb7a429cd3,12,1,2,1
ce3ad9de960102d0677a81f5d0bb7b2d,12,1,0,1
d558ebe531605a1285ab2b1bc3256dfb,12,3,2,3
d73cbd89533ce8b041a9190241453ac8,12,3,1.333333333,3
d7827b2af99326a03b0ed9c7a24db0d3,12,1,5,1
db46ca7bce82b11f7e247539271fc390,12,15,1.8,15
e4fc40017a6d22c46a14ac2e17f87c3e,12,1,5,1
e595809a6c31ec4314fd06ef198c244d,12,1,1,1
e72b4feb7abe210c52aa667abc25a3a2,12,1,2,1
e88f7a2995ba184710d339c5c4bf2e30,12,2,0.5,2
e8ff5a6ceb895583033fc2a0f314e3c2,12,1,0,1
ed46f1eb4a638113deb2a1137b5f22e9,12,4,1.75,4
f26d70155c2b6326fcfa1780c8c684e4,12,1,0,1
4d6d651bd7684af3fffabd5f08d12e5a,12.00277008,361,3.473684211,361
aafe36600ce604f205b86b5084d3d767,12.0078125,128,1.5859375,128
3d871de0142ce09b7081e2b9d1733cb1,12.01427212,1051,2.839200761,1051
33ac3e28642ab8bda860a2f693000e78,12.02941176,34,2.147058824,34
d50d79cb34e38265a8649c383dcffd48,12.04411765,68,1.647058824,68
7b1222c3624aa89b9558b50a2594188c,12.04545455,22,4.909090909,22
0db783cfcd3b73998abc6e10e59a102f,12.0610687,131,2.465648855,131
4aba391bc3b88717ce08eb11e44937b2,12.07692308,26,2.076923077,26
2e13c71026e1a39ba5cc1b86dcb679aa,12.08333333,24,2.333333333,24
cb3dd9ce66268c7a3ca7241ac70ab58c,12.08333333,48,4.625,48
e1dc0754bada9ee4cfe9713f22f61292,12.08333333,12,0.666666667,12
1a3df491d1c4f1589fc2b934ada68bf2,12.10625,160,3.35,160
845e8036c3f7bf62099352f5ed910240,12.11111111,18,0.833333333,18
d29ba1220fb8634fa3a107e54497b8a4,12.11111111,9,0.888888889,9
e250d617a0ad591ba9bd663e584a895d,12.125,8,1.25,8
8bb48dc19fccaa8613b6229bf7f452a2,12.1625,80,1.85,80
f3b80352b986ab4d1057a4b724be19d0,12.1627907,86,2.151162791,86
6824a69c9ea0313eba299dd4a2dba09a,12.16666667,6,0,6
c0f783394e37cd9c9d7f5f81141450fa,12.16666667,6,2.166666667,6
cfd7ddab722b902f7ac5b5f3ba6d723d,12.16666667,12,0.416666667,12
236585a4ddb5fea9fa40233e2249ed91,12.18181818,11,5.727272727,11
d4ffeb15b67e81ff9af2b4252d99fb7e,12.18181818,11,1.363636364,11
0432ead42b6c8a0bdf68154add917fdf,12.18292683,82,1.195121951,82
762fafdaa57a532ee0119731697579dd,12.2,5,1.2,5
89a51f50b8095ea78d5768f34c13a76f,12.2,10,1,10
bff9deb0ec77d437f3305a79cf25529e,12.2,5,0.8,5
33a6f4b1e7cdc205511e76ba1b6e0186,12.21782178,101,1.227722772,101
c68fb906c8f4b4b946d8386bfa6e5467,12.22222222,45,1.066666667,45
53e4c6e0f4312d4d2107a8c9cddf45cd,12.23245614,456,3.524122807,456
fbc14c0cf93505ef89f64665ffa4a7b5,12.23529412,17,2.470588235,17
ccf8813e5a7d6c84d865cd38bfc2b130,12.24,25,1.72,25
120476eb7a04c149d14772edaf5d9bf2,12.25,4,1.5,4
556a6409838156ea299c9d1f9e2dde43,12.25,4,1.25,4
918717417d88a9f9ae9735567e6c7682,12.25,4,3.75,4
9853a239ab7b7ebbdc3a21248d5b8e1f,12.25,4,5.25,4
ec933281fb017b5020d06df29c3f77e8,12.25,8,1.75,8
eb5b6204dde3a6e03b5f1bb8479f055b,12.26315789,19,2.210526316,19
062ce95fa2ad4dfaedfc79260130565f,12.26415094,53,5.132075472,53
bccf933e006e9b94a6184af782963e77,12.26666667,45,1.533333333,45
48162d548f5b1b11b9d29d1e01f75a61,12.27692308,65,1.276923077,65
45213867cefbf2cd4c6177e10216a951,12.28571429,14,2.357142857,14
8378eb36b6b70c5734e83ad7b8cdc3b7,12.28571429,7,6.285714286,7
88cf19ec1fc2c58f161aee259d57142c,12.28571429,14,1.142857143,14
c157bdeedcbc9a8e3c8bf0d87ff24428,12.28571429,7,2.428571429,7
c84592044b180dec206770c38603814b,12.28571429,14,1.928571429,14
d594982fd877af63ace38ea1fca27c76,12.28571429,7,2.714285714,7
f805b96fa705ba7995a221f1749dc141,12.28571429,7,0.857142857,7
6806dad1da97bfb5a9038eac6881f706,12.3,10,2.7,10
87b740daf17b5d1be335a64164ec6842,12.3,10,4.2,10
1bb2bdb95f4841f1bba2c0d2cd83d3c9,12.30379747,79,4.924050633,79
df91910b6a03bb2e3358fa6a35e32f6f,12.30769231,13,1.923076923,13
259f7b5e6e482c230e5bfaa670b6bb8f,12.31111111,135,1.303703704,135
1f9ab4708f3056ede07124aad39a2554,12.32,75,2.773333333,75
e333046ce6517bd8bb510291d44f0130,12.32835821,67,1.671641791,67
05feb94f19d094d4b0f9281f0b1d4c99,12.33333333,6,1,6
0fe2d9733ed841eb064503920015a8c0,12.33333333,3,-0.333333333,3
2059c39f76271d4ca3f15b5ffaccc8b8,12.33333333,12,1.916666667,12
76623fde66e6b63b59440fd34160512d,12.33333333,3,1.666666667,3
edd066cd02126d7800f9b66e980e9931,12.33333333,6,1.666666667,6
f1c1ac3f3efc07e659c035008e615e66,12.33333333,3,3,3
4e7c18b98d84e05cbae3ff0ff03846c2,12.3375,80,1.6375,80
edb1ef5e36e0c8cd84eb3c9b003e486d,12.34969325,163,1.245398773,163
e63e8bfa530fb16910dd6956e592bb81,12.35,40,1.825,40
c864036feaab8c1659f65ea4faebe1da,12.36206897,58,1.086206897,58
3d39fbf22a665714baf62fae36029e23,12.375,8,1.875,8
adcf50477d6a1f5d91bb9d54c4903cb5,12.375,16,11.6875,16
c12b92bf1c350f3e6bf88d3596219c86,12.375,16,1.125,16
715bbd5ba4e6b74cb0d2f29eb45058b0,12.37704918,61,1.295081967,61
1fe5540d7c1c37a595fefbacd5570d9e,12.4,20,2,20
9add47bf45ce8e8c7db6b9cf670b1e09,12.4,40,2.7,40
9d489893ff6af05029671b785f54b998,12.4,5,1.2,5
ba6b68b55fe8704377a7d43c8e5c0185,12.4,5,2.6,5
d94a40fd42351c259927028d163af842,12.40860215,93,2.333333333,93
da6a60cc8cc724fe51be021ff8be779c,12.41666667,12,1.5,12
5d3bb11474a06bdc23fb9e89f1164ee0,12.41935484,31,1.935483871,31
b7ed9fb14c8eadb37adb9c45d67ab0fb,12.42857143,7,2,7
bacb1f0ed56ad24198f5810d2b3fe9a5,12.43243243,37,1.135135135,37
7142540dd4c91e2237acb7e911c4eba2,12.43630573,314,3.378980892,314
e26901d5ab434ce92fd9b5c256820a4e,12.45408163,196,2.214285714,196
334cab711dee080b079fa5779b584783,12.45454545,11,0.909090909,11
9d5a9018aee56acb367ba9c3f05d1d6a,12.45454545,66,3.651515152,66
06df0c10d34e459d9672bc77388742eb,12.46153846,26,0.692307692,26
8e6cc767478edae941d9bd9eb778d77a,12.47,100,5.69,100
37be5a7c751166fbc5f8ccba4119e043,12.4795539,269,2.87732342,269
25e6ffe976bd75618accfe16cefcbd0d,12.48571429,105,1.552380952,105
aae3bfea055532c57fb453ed3ec80b30,12.4893617,47,2.978723404,47
1cbdc7cf130a41fd13a3c2a7d2fcfda7,12.5,2,1,2
20611af7866c6068fd5ae1f9dbe15c92,12.5,2,3.5,2
226b05fe067266c59c15dae208213d06,12.5,10,0.9,10
249f0e9905a6e06ad6c6bea7547ab9f6,12.5,2,2,2
36f98ad67cc981f50ce8aed093d5783c,12.5,2,0,2
385799a1cddbd26dfeb9157356a42282,12.5,4,4,4
40ec8ab6cdafbcc4f544da38c67da39a,12.5,2,1.5,2
bb5d956dece964a06c12bceb66b923ae,12.5,2,1.5,2
cbf09e831b0c11f6f23ffb51004db972,12.5,10,1.2,10
dc64d75cc406bb0697be983831430e60,12.5,4,0.5,4
ee2fbacc2fc3794e656cc4d933d59ce7,12.5,2,-0.5,2
8bd0f31cf0a614c658f6763bd02dea69,12.51515152,33,1.303030303,33
6426d21aca402a131fc0a5d0960a3c90,12.52173913,23,0.913043478,23
542917da124346b47ea1ac79a93ce454,12.52631579,19,2.421052632,19
96804ea39d96eb908e7c3afdb671bb9e,12.52777778,36,2.611111111,36
8cbac7e12637ed9cffa18c7875207478,12.53846154,65,2.107692308,65
f4c4daa86e30c7e5a553a8d518ac03a5,12.55555556,18,8.277777778,18
582d4f8675b945722eda7c0cb61ba4c7,12.56140351,57,1.122807018,57
26bad72add1f86e08a776ce4ffdaf1ca,12.57142857,7,1.857142857,7
ac6417315ae5da8f9a38ee11de6f7780,12.57142857,7,2.285714286,7
21e83881401b92b49fb09a16d3852291,12.58333333,12,3.333333333,12
7df1fc11cc5cbc518b39faa60cf5d67c,12.6,5,2.8,5
bc503e244f187939d10c92a5c8e378ce,12.6,5,2.4,5
56642bcb79900e777d68e91915cb4267,12.60416667,48,2.4375,48
b32be1695eb7ec5f10f72d9610a12527,12.61363636,44,3.181818182,44
df560393f3a51e74553ab94004ba5c87,12.61538462,26,6.153846154,26
6b89abe95848c850399130d149a39b63,12.625,8,2.125,8
5c243662ce92d84573bfaff24c3e3700,12.63265306,98,2.714285714,98
7a241947449cc45dbfda4f9d0798d9d0,12.63636364,55,3.727272727,55
0691148aee60ca47977c187804f935ae,12.65217391,46,2,46
20a7efa9721046319bdde5d60b6b5365,12.66666667,3,0.666666667,3
2199e7fe213c16213bf5d6a7eadc9a5d,12.66666667,24,1.5,24
33c51922b6e3c16b24a8f28e5833c99d,12.66666667,18,6.055555556,18
478bfe564db21eeb44386606aa30b650,12.66666667,3,4.333333333,3
53088c75f948b48a7ece173ac17f0c12,12.66666667,3,2.333333333,3
94c49f20a123aeb9360dbf80ff912bf6,12.66666667,3,3.333333333,3
a0d7fbb07bb5ebc3b05980e750db56f3,12.66666667,3,2,3
a21c11ec5c3f03e7cc9f9203bff9e1c6,12.66666667,3,2.333333333,3
b3e2faf2c1004d674f16a3aa3197f0e1,12.66666667,3,1.666666667,3
ca77545ca4d2dfd1431bf61334e2fa3c,12.66666667,6,1.833333333,6
dbc22125167c298ef99da25668e1011f,12.67525773,388,0.992268041,388
6c12e40690c335dbc2f68a4134d30dc1,12.6875,16,2.9375,16
a2deecd5398f5df4987110c80a1972a3,12.69230769,13,0.846153846,13
bd4889b5e9133b35b66e42a8665cea5c,12.69444444,36,1.972222222,36
79ed755314cfe6df0daef2c6cd3022cd,12.69565217,23,1.043478261,23
68f86ba270525243e68ae74044f992b9,12.7,10,1.3,10
9dd59e43f0c9f0553244e8f9c2fb247e,12.7,10,2.1,10
81a1104df0f08b59c68aa5b03cfe398e,12.70833333,72,1.972222222,72
1987cd4be10fe09ee50454f9c354d1c6,12.71428571,14,4.785714286,14
38102b031c2a15e54623d711bfc753d3,12.71428571,7,7.714285714,7
594f9aaa48e5bf431f011ddc5669b0d5,12.72972973,37,0.513513514,37
7e26c750b4cb9f6766f58265ff9ebe95,12.73913043,23,1.652173913,23
5f5b43b2bffa8656e4bc6efeb13cc649,12.74074074,27,1.777777778,27
01fdefa7697d26ad920e9e0346d4bd1b,12.7421875,128,1.34375,128
95f83f51203c626648c875dd41874c7f,12.74468085,47,3.531914894,47
4a82168aaef173cbb6e46ae88728f919,12.75,4,1.75,4
4b39558c138930b9e5489c93b6df5fe3,12.75,4,0.75,4
86bf77bdb52e615674772d5817c6212f,12.75,4,1,4
f7720c4fa8e3aba4546301ab80ea1f1b,12.75862069,58,2.017241379,58
3d5d0dc7073a299e31fa718ce1bc00b6,12.76190476,21,1.19047619,21
522620dcb18a6b31cd7bdf73665113a9,12.76608187,171,2.192982456,171
cce6ab8d1682639fe45ab70234f1665f,12.7704918,61,6.524590164,61
fe1bbc5feda5c8979a8a1b3b2512d5a6,12.77777778,9,1.777777778,9
e24fc9fcd865784fb25705606fe3dfe7,12.78431373,51,1.490196078,51
620c87c171fb2a6dd6e8bb4dec959fc6,12.78947368,722,2.186980609,722
1554a68530182680ad5c8b042c3ab563,12.79591837,245,1.967346939,245
11eac105f3f90a9b87b19c89d91e24f3,12.8,5,2.2,5
3a4127e1ba7208ea37044c5092aae170,12.8,5,2.8,5
974cf2cb8f4b7add98709c30df02fe10,12.8,30,0.533333333,30
e8b4225284fbb02d16f200513f1f395d,12.8,30,0.966666667,30
788e857f317e53de488d393e65a80f45,12.81818182,11,1.454545455,11
06bb3a2fe5e7b7a845b13e8fb91bd944,12.82352941,17,0.882352941,17
6d803cb79cc31c41c4c789a75933b3c7,12.82758621,58,1.413793103,58
085f6f7e049c996695fb2074fe38d45e,12.83333333,6,2.5,6
92d14edfb62ee5ae7fdff70b0f4e7233,12.83333333,6,2.166666667,6
c3aad7dc65449ae90a5e9c3c6c1e78e0,12.83333333,6,2.666666667,6
f35becee938e982bd615edf8ef12bcfb,12.83333333,6,0.666666667,6
5670f4db5b62c43d542e1b2d56b0cf7c,12.85714286,21,1.904761905,21
1b8356dabde1d35e17cef975c3f82730,12.87272727,55,1.290909091,55
232a6014e7b10cba61c6c2b2ea6bb4b0,12.875,32,1.5,32
34d1ca11b242c0fee2c834ae8d788566,12.875,40,1.6,40
49383af7ab774e4e8f3000f49c83dc4b,12.875,8,2.125,8
669ae81880e08f269a64487cfb287169,12.875,160,1.35,160
cda598c48d7c614bc1cad7d8ff6f0010,12.875,16,0.625,16
7dc8c42cc750eeafea6c85712ffee9bf,12.87804878,41,2.902439024,41
f593898ec748b7a8cb81fc04edafd98a,12.89473684,19,4.315789474,19
2d42ebcda99fd55f6f4bc2f1ca035d50,12.9,10,1.1,10
7008613ea464bad5cb9b83456e1e6a8f,12.90243902,123,2.382113821,123
2c4c47cb51acd5ea5db5e0ae0e26542a,12.91666667,12,1.833333333,12
4a1f694197d05fe70026b016a7316b41,12.92857143,14,1.642857143,14
04aba03279157f6d4e0fe8ccaf21963c,12.93333333,15,3.133333333,15
270297ead4c65a6cd2593960d2af6b21,12.94117647,17,2.588235294,17
9646c3513289980f17226a2fc4720dbd,12.94202899,69,1.782608696,69
b6d44737c043328708f6749c2dbe50bd,12.94827586,58,1.310344828,58
671585f5a2af58b6e276bc01003c0d2b,12.96296296,27,1,27
5cbbd5a299cab112b7bf23862255e43e,12.97058824,34,2.882352941,34
5cf13accae3222c70a9cac40818ae839,12.97260274,146,1.280821918,146
0bb738e4d789e63e2267697c42d35a2d,13,28,2.428571429,28
1b61fb1f0f2185d89e9a126c498e9cc7,13,1,4,1
253f95b3a0e6983ae18aed49fbc2b845,13,5,2,5
